Source_Region,Target_Province,Cases (O),Cases per million (O),GDP per capita (O),GDP per capita (D),Pop density (O),Pop density (D),Age upper 65 (O),Age upper 65 (D),Temperature (O),Humidity (O),International travel,Imports
Spain,Hubei,0.13515824233165538,0.44058300899698805,0.5009216448720594,0.49627314787938376,0.4122502638927435,0.4444444444444444,0.7042576334395152,0.594735435595938,0.7580918412002579,0.8111514632933411,0.49823699188621157,2.0
United Kingdom,Hubei,0.23997265036034698,0.5510805054998054,0.6533702892104319,0.49627314787938376,0.5539184881648415,0.4444444444444444,0.6685572216610987,0.594735435595938,0.7580918412002579,0.8111514632933411,0.6439634454217178,4.0
Denmark,Hubei,0.033082027292232634,0.8718916857028111,0.7829128821633269,0.49627314787938376,0.46255519373399206,0.4444444444444444,0.7136197653639966,0.594735435595938,0.7580918412002579,0.8111514632933411,0.34663747477695156,3.0
Russia,Hubei,0.2253507500698808,0.241415466312915,0.27930243231340424,0.49627314787938376,0.11260396323511401,0.4444444444444444,0.5,0.594735435595938,0.7580918412002579,0.8111514632933411,0.5360416372345397,3.0
Thailand,Hubei,0.04601442296727793,0.09949641090579463,0.006608078753947877,0.49627314787938376,0.46120999746818786,0.4444444444444444,0.3910341076839406,0.594735435595938,0.7580918412002579,0.8111514632933411,0.776668786647058,1.0
Croatia,Hubei,0.01242748847221525,0.47802871427041344,0.34159193076888705,0.49627314787938376,0.3816737092513709,0.4444444444444444,0.7154455753243727,0.594735435595938,0.7580918412002579,0.8111514632933411,0.10997764313969534,1.0
Qatar,Hubei,0.0049742824192725394,0.2861311381023722,0.8763554662935866,0.49627314787938376,0.5297844628740936,0.4444444444444444,0.0,0.594735435595938,0.7580918412002579,0.8111514632933411,0.164966464709543,1.0
South Korea,Shanxi,0.33423175607983885,1.0,0.5331698099170349,0.3045949007584143,0.6411953971888407,0.7122931442080378,0.4897443866055473,0.2953634420096205,0.5829572197836668,0.42946862391167295,0.5464849204811087,11.0
USA,Shanxi,1.0,0.45827439098658695,0.8278612353336526,0.3045949007584143,0.28705165370378527,0.7122931442080378,0.547976070235413,0.2953634420096205,0.5829572197836668,0.42946862391167295,0.45810730172387704,10.0
Australia,Shanxi,0.11281820133909944,0.6681393654073763,0.769957611499269,0.3045949007584143,0.0,0.7122931442080378,0.5515111490948644,0.2953634420096205,0.5829572197836668,0.42946862391167295,0.5669684465264665,9.0
Japan,Shanxi,0.32680402451239104,0.4087422084270445,0.5493181461818653,0.3045949007584143,0.5859665317401135,0.7122931442080378,1.0,0.2953634420096205,0.5829572197836668,0.42946862391167295,0.6045276415963114,4.0
